Hours_Studied,Exam_Score
59.53543651460908,84.46424990252638
21.62575955020901,34.50521618102071
33.318329715976965,58.49168459695238
33.86448779528428,60.07395380955926
60.3135646159237,76.58947522318104
21.182632265261848,27.392371257947186
26.24651491907443,41.28725725055411
67.99496512239136,92.37718414563845
30.712679723260017,49.039837363303725
59.16476647111248,70.21071475378739
34.29096686280359,49.54776899229411
25.966483565560708,49.71187954630999
34.590331459967246,56.141216296177156
63.33601591133955,78.7356225207544
71.34178808637714,85.57375221117015
69.8131918740195,83.97198338605558
43.83101177710729,56.10500008126091
60.08510819423877,86.77310692134347
32.29905772494926,48.75018202343375
37.588863815660794,63.01237174983073
73.78014911126718,99.21903796723853
20.78011541064416,45.730975028999715
25.130511851268086,41.28426438239639
32.47317530876164,53.27189708534322
21.591932232429183,40.36716198246222
30.886126105387838,43.919608635737674
54.98249365818153,74.17952466560207
45.28547303554988,55.94696063681357
73.56030266461849,97.00836386215694
69.04661370430645,82.80657923530076
40.509041101872555,59.69054698201596
35.56540600587755,55.486862934860525
42.78154449003601,59.08903742330975
55.417696550888465,76.16697453219568
36.08381844937257,51.4302055871688
57.44893447094804,79.8042715321441
44.56469913147443,54.260586093420216
53.12283085111881,71.22496678584135
46.167591748119,75.49278615506276
37.66794557251506,49.78256034625585
76.9071984177294,88.99536867369382
65.81634764958565,85.60897736505987
28.406790545987153,48.06394171032538
72.10807855387478,90.60645522182239
49.24587189497082,69.71870108110825
73.67313361364549,93.79780574433383
67.99131535683891,91.2499486407343
45.512810268154006,65.69608169631738
21.348158499207045,38.83320464653544
36.12064156309677,58.35005169215832
52.498052879652015,81.2724418450407
58.00869318956884,74.31245605179495
35.47326112599214,47.85242224166868
28.36136444436945,53.58578023787281
70.09581420795794,85.86873651383846
79.06413084221313,82.07490702401824
51.54141093816115,74.04887045415562
30.30075715089821,45.57375017762976
36.338439591162135,53.97831791777906
21.103440592848003,42.04015054661969
74.85792839362995,92.25803005262284
27.065064973408468,49.96852262757228
54.59098853085521,69.2485208808934
36.44331324123236,57.69978236822723
53.2506801509476,69.03086607789672
59.08522330111185,80.56382502138128
69.7845082224321,89.98748771538881
32.3852763056362,45.153380278086814
20.659749719508827,46.142654930583575
28.213137804128436,43.58670024323772
74.0011185108863,95.14940937502885
72.43340465375091,91.01545830147141
55.844786130218495,84.0816488844783
56.0310116260192,71.88866515048713
59.90220047277533,74.81118967242737
30.522276717406974,48.879645246210224
74.8647167554976,89.30240222071706
45.12623149352439,67.66957133050047
42.98831169496985,51.14103245960183
51.13506231697025,62.2562146862436
22.817958006503304,35.270242576702984
29.977002125364763,54.179997570937985
64.28201698558223,91.33159637179467
24.96792007550759,43.09282876050738
56.189126567983294,72.36673990044406
34.72094658087926,53.40521223051438
43.35773684251859,68.1611198160418
37.32162420624199,49.891424190786445
41.34036298789695,60.703558734910814
63.14275431105473,85.83680237419657
37.8273029373905,58.94250281016004
53.98427841781383,72.4225541965156
48.56302413194598,72.14114948075152
59.820269921758886,60.609862667675515
76.20978435948548,96.46654705869665
63.95432583261502,76.83215544221973
32.896422715445404,40.26780419853439
21.87098810367708,43.84465429564311
35.73584265798951,62.19100179606778
55.70467584201529,72.09475096214837
23.08554880905502,47.6485186518199
49.781974832074184,76.96654563840235
55.81057093501335,80.90952910976696
40.05463344901765,67.89168895279512
66.25473222474932,87.39476055994321
26.39589518802631,45.52870226203456
24.508266904148527,33.67105868755809
63.6913253722162,79.0303841748257
49.72947897237191,62.18352545185616
61.30414378566416,91.26459290136782
46.089640316224774,62.72984342581952
34.78412199434641,53.784144735336
69.14613906045199,88.99774436367218
67.96495273813875,84.82831977946653
61.68178825126561,88.76800508128684
36.32870823379776,50.77637665170116
55.41384001214523,73.81079274296141
41.65843381640161,55.12068861139324
25.494924399598048,36.300043112293906
75.03881452773456,87.6162592559161
28.209117855137684,46.57644118009033
77.01424122924814,90.58771582068216
46.76034637747735,60.26780317936034
